Country Code,Campaign,Impressions,Clicks,Installs,Spend,Customers,Revenue
GH,ES-Generic,8,0,0,0.0,0.0,0.0
GH,Features,60,2,1,9.5,0.0,0.0
GH,ProductReview,21,5,3,16.3,0.0,0.0
GH,Review-variations,19,2,1,10.0,0.0,0.0
GI,BR-PT-Generic,0,0,0,0.0,0.0,0.0
GI,Competitors,1,0,0,0.0,0.0,0.0
GI,DE-Generic,1,0,0,0.0,0.0,0.0
GI,ES-Generic,0,0,0,0.0,0.0,0.0
GI,Features,0,0,0,0.0,0.0,0.0
GI,ProductReview,3,2,1,3.6,0.0,0.0
GI,Review-variations,0,0,0,0.0,0.0,0.0
GL,DE-Generic,0,0,0,0.0,0.0,0.0
GL,Review-variations,0,0,0,0.0,0.0,0.0
GM,BR-PT-Generic,1,0,0,0.0,0.0,0.0
GM,DE-Generic,0,0,0,0.0,0.0,0.0
GM,ES-Generic,0,0,0,0.0,0.0,0.0
GM,Features,0,0,0,0.0,0.0,0.0
GM,Review-variations,0,0,0,0.0,0.0,0.0
GN,BR-PT-Generic,13,1,1,5.0,0.0,0.0
GN,BrandProtection,1,0,0,0.0,0.0,0.0
GN,Competitors,8,0,0,0.0,0.0,0.0
GN,DE-Generic,2,0,0,0.0,0.0,0.0
GN,ES-Generic,6,0,0,0.0,0.0,0.0
GN,Features,3,0,0,0.0,0.0,0.0
GN,ProductReview,2,2,2,6.0,0.0,0.0
GN,Review-variations,6,1,0,2.5,0.0,0.0
GN,Trust,0,0,0,0.0,0.0,0.0
GP,BR-PT-Generic,5,0,0,0.0,0.0,0.0
GP,BrandProtection,1,0,0,0.0,0.0,0.0
GP,Competitors,5,1,1,2.5,0.0,0.0
GP,DE-Generic,2,0,0,0.0,0.0,0.0
GP,ES-Generic,7,0,0,0.0,0.0,0.0
GP,Features,5,0,0,0.0,0.0,0.0
GP,ProductReview,0,0,0,0.0,0.0,0.0
GP,Review-variations,1,0,0,0.0,0.0,0.0
GQ,BrandProtection,0,0,0,0.0,0.0,0.0
GQ,DE-Generic,0,0,0,0.0,0.0,0.0
GQ,ES-Generic,1,0,0,0.0,0.0,0.0
GR,BR-PT-Generic,0,0,0,0.0,0.0,0.0
GR,BrandProtection,29,2,1,0.4,1.0,30.46
GR,Competitors,44,2,1,5.0,0.0,0.0
GR,DE-Generic,32,0,0,0.0,0.0,0.0
GR,ES-Generic,23,0,0,0.0,0.0,0.0
GR,Features,59,1,0,5.0,0.0,0.0
GR,ProductReview,79,16,15,43.0,0.0,0.0
GR,Review-variations,15,0,0,0.0,0.0,0.0
GR,Trust,9,1,1,5.0,0.0,0.0
GT,BR-PT-Generic,62,0,0,0.0,0.0,0.0
GT,BrandProtection,14,0,0,0.0,0.0,0.0
GT,Competitors,48,0,0,0.0,0.0,0.0
GT,DE-Generic,17,0,0,0.0,0.0,0.0
GT,ES-Generic,100,8,4,32.0,0.0,0.0
GT,Features,26,1,1,5.0,0.0,0.0
GT,ProductReview,20,3,2,5.7,0.0,0.0
GT,Review-variations,20,1,0,2.82,0.0,0.0
GT,Trust,7,0,0,0.0,0.0,0.0
GW,ES-Generic,0,0,0,0.0,0.0,0.0
GY,DE-Generic,0,0,0,0.0,0.0,0.0
GY,ES-Generic,0,0,0,0.0,0.0,0.0
GY,Features,1,0,0,0.0,0.0,0.0
GY,ProductReview,2,0,0,0.0,0.0,0.0
HK,BR-PT-Generic,4,1,0,5.0,0.0,0.0
HK,BrandProtection,52,1,1,0.2,0.0,0.0
HK,Competitors,168,6,4,17.0,1.0,30.0
HK,DE-Generic,76,0,0,0.0,0.0,0.0
HK,ES-Generic,45,1,1,2.5,0.0,0.0
HK,Features,170,13,6,68.0,0.0,0.0
HK,ProductReview,403,65,39,144.6,2.0,30.0
HK,Review-variations,112,6,3,20.64,0.0,0.0
HK,Trust,44,3,2,13.0,0.0,0.0
HN,BR-PT-Generic,39,2,0,9.0,0.0,0.0
HN,BrandProtection,1,0,0,0.0,0.0,0.0
HN,Competitors,6,0,0,0.0,0.0,0.0
HN,DE-Generic,13,0,0,0.0,0.0,0.0
HN,ES-Generic,28,2,2,6.5,0.0,0.0
HN,Features,9,0,0,0.0,0.0,0.0
HN,ProductReview,9,1,1,2.1,0.0,0.0
HN,Review-variations,11,0,0,0.0,0.0,0.0
HN,Trust,13,2,1,8.0,0.0,0.0
HR,BrandProtection,12,0,0,0.0,0.0,0.0
HR,Competitors,14,0,0,0.0,0.0,0.0
HR,DE-Generic,16,1,1,2.0,0.0,0.0
HR,ES-Generic,9,0,0,0.0,0.0,0.0
HR,Features,25,0,0,0.0,0.0,0.0
HR,IT-Generic,0,0,0,0.0,0.0,0.0
HR,ProductReview,43,9,5,22.0,0.0,0.0
HR,Review-variations,27,2,1,9.0,0.0,0.0
HR,Trust,1,1,1,5.0,0.0,0.0
HT,BR-PT-Generic,1,0,0,0.0,0.0,0.0
HT,BrandProtection,3,0,0,0.0,0.0,0.0
HT,Competitors,1,0,0,0.0,0.0,0.0
HT,DE-Generic,2,0,0,0.0,0.0,0.0
HT,ES-Generic,0,0,0,0.0,0.0,0.0
HT,Features,0,0,0,0.0,0.0,0.0
HT,ProductReview,0,0,0,0.0,0.0,0.0
HT,Review-variations,0,0,0,0.0,0.0,0.0
HU,BR-PT-Generic,1,0,0,0.0,0.0,0.0
HU,BrandProtection,36,2,2,0.4,0.0,0.0
HU,Competitors,134,5,4,15.0,0.0,0.0
HU,DE-Generic,38,3,2,8.79,0.0,0.0
HU,ES-Generic,23,0,0,0.0,0.0,0.0
HU,Features,45,2,1,8.0,0.0,0.0
HU,ProductReview,153,45,32,120.6,1.0,30.44
HU,Review-variations,29,2,1,7.0,0.0,0.0
HU,Trust,14,3,3,13.0,0.0,0.0
ID,BR-PT-Generic,3,0,0,0.0,0.0,0.0
ID,BrandProtection,12,1,1,0.2,0.0,0.0
ID,Competitors,19,1,1,3.0,0.0,0.0
ID,DE-Generic,67,0,0,0.0,0.0,0.0
ID,ES-Generic,15,0,0,0.0,0.0,0.0
ID,Features,47,1,1,5.0,0.0,0.0
ID,ProductReview,92,12,8,24.6,0.0,0.0
ID,Review-variations,44,1,0,3.0,0.0,0.0
ID,Trust,13,2,1,10.0,0.0,0.0
IE,BR-PT-Generic,2,0,0,0.0,0.0,0.0
IE,BrandProtection,20,0,0,0.0,0.0,0.0
IE,Competitors,56,1,0,2.5,0.0,0.0
IE,DE-Generic,31,0,0,0.0,0.0,0.0
IE,ES-Generic,21,1,1,3.52,0.0,0.0
IE,Features,66,5,5,25.0,0.0,0.0
IE,ProductReview,132,18,13,49.4,0.0,0.0
IE,Review-variations,36,1,0,2.82,0.0,0.0
IE,Trust,19,2,1,9.0,0.0,0.0
IL,BR-PT-Generic,2,0,0,0.0,0.0,0.0
IL,BrandProtection,52,1,0,0.2,0.0,0.0
IL,Competitors,235,10,7,29.0,0.0,0.0
IL,DE-Generic,79,0,0,0.0,0.0,0.0
IL,ES-Generic,62,2,1,8.0,0.0,0.0
IL,Features,185,11,4,57.5,0.0,0.0
IL,ProductReview,398,50,32,126.8,3.0,45.0
IL,Review-variations,95,4,4,17.5,0.0,0.0
IL,Trust,30,1,1,5.0,0.0,0.0
IM,Competitors,2,0,0,0.0,0.0,0.0
IM,DE-Generic,5,0,0,0.0,0.0,0.0
IM,ES-Generic,0,0,0,0.0,0.0,0.0
IM,Features,1,0,0,0.0,0.0,0.0
IM,ProductReview,2,0,0,0.0,0.0,0.0
IM,Review-variations,0,0,0,0.0,0.0,0.0
IN,BR-PT-Generic,50,0,0,0.0,0.0,0.0
IN,BrandProtection,1610,102,78,20.900000000000002,0.0,0.0
IN,Competitors,2604,124,95,364.0,1.0,15.23
IN,DE-Generic,3915,34,19,93.69,0.0,0.0
IN,ES-Generic,901,6,4,20.1,0.0,0.0
IN,Features,5726,331,245,1576.8,0.0,0.0
IN,IT-Generic,7,0,0,0.0,0.0,0.0
IN,ProductReview,8853,1917,1472,4620.6,11.0,213.16
IN,Review-variations,3805,210,131,725.64,0.0,0.0
IN,Trust,757,28,18,152.0,0.0,0.0
IQ,BrandProtection,4,0,0,0.0,0.0,0.0
IQ,Competitors,4,0,0,0.0,0.0,0.0
IQ,DE-Generic,4,0,0,0.0,0.0,0.0
IQ,ES-Generic,4,0,0,0.0,0.0,0.0
IQ,Features,17,2,1,10.0,0.0,0.0
IQ,ProductReview,23,1,1,2.1,0.0,0.0
IQ,Review-variations,13,0,0,0.0,0.0,0.0
IQ,Trust,0,0,0,0.0,0.0,0.0
IS,BrandProtection,1,0,0,0.0,0.0,0.0
IS,Competitors,2,0,0,0.0,0.0,0.0
IS,DE-Generic,15,0,0,0.0,0.0,0.0
IS,ES-Generic,12,0,0,0.0,0.0,0.0
IS,Features,6,0,0,0.0,0.0,0.0
IS,ProductReview,21,3,2,6.5,0.0,0.0
IS,Review-variations,15,1,1,2.82,0.0,0.0
IS,Trust,3,0,0,0.0,0.0,0.0
IT,BR-PT-Generic,32,1,0,5.0,0.0,0.0
IT,BrandProtection,238,5,5,1.0,0.0,0.0
IT,Competitors,560,27,11,77.0,0.0,0.0
IT,DE-Generic,163,2,1,5.4,0.0,0.0
IT,ES-Generic,263,2,2,7.52,0.0,0.0
IT,Features,413,20,12,97.6,1.0,15.0
IT,IT-Generic,506,136,94,570.5,0.0,0.0
IT,ProductReview,751,93,67,258.9,3.0,76.11
IT,Review-variations,247,12,6,34.64,0.0,0.0
IT,Trust,76,4,3,20.0,0.0,0.0
JE,BrandProtection,1,0,0,0.0,0.0,0.0
JE,DE-Generic,0,0,0,0.0,0.0,0.0
JE,ES-Generic,0,0,0,0.0,0.0,0.0
JE,Features,1,0,0,0.0,0.0,0.0
JE,ProductReview,0,0,0,0.0,0.0,0.0
JE,Review-variations,0,0,0,0.0,0.0,0.0
JE,Trust,1,0,0,0.0,0.0,0.0
JM,BrandProtection,6,0,0,0.0,0.0,0.0
JM,Competitors,3,0,0,0.0,0.0,0.0
JM,DE-Generic,6,0,0,0.0,0.0,0.0
JM,ES-Generic,2,0,0,0.0,0.0,0.0
JM,Features,4,0,0,0.0,0.0,0.0
JM,ProductReview,25,2,2,4.5,0.0,0.0
JM,Review-variations,12,0,0,0.0,0.0,0.0
JM,Trust,1,0,0,0.0,0.0,0.0
JO,BR-PT-Generic,0,0,0,0.0,0.0,0.0
JO,BrandProtection,11,0,0,0.0,0.0,0.0
JO,Competitors,18,1,1,2.0,0.0,0.0
JO,DE-Generic,19,0,0,0.0,0.0,0.0
JO,ES-Generic,13,0,0,0.0,0.0,0.0
JO,Features,32,4,3,19.5,0.0,0.0
JO,ProductReview,43,8,6,21.2,0.0,0.0
JO,Review-variations,12,0,0,0.0,0.0,0.0
JO,Trust,6,0,0,0.0,0.0,0.0
JP,BR-PT-Generic,4,2,2,10.0,0.0,0.0
JP,BrandProtection,77,3,1,0.6000000000000001,0.0,0.0
JP,Competitors,83,5,3,13.0,0.0,0.0
JP,DE-Generic,153,0,0,0.0,0.0,0.0
JP,ES-Generic,123,0,0,0.0,0.0,0.0
JP,Features,237,8,3,38.0,1.0,30.46
JP,IT-Generic,1,0,0,0.0,0.0,0.0
JP,ProductReview,411,44,29,117.2,1.0,30.45
JP,Review-variations,79,3,2,14.0,0.0,0.0
JP,Trust,51,2,1,8.0,0.0,0.0
KE,BR-PT-Generic,1,0,0,0.0,0.0,0.0
KE,BrandProtection,14,0,0,0.0,0.0,0.0
KE,Competitors,6,0,0,0.0,0.0,0.0
KE,DE-Generic,62,1,1,2.0,0.0,0.0
KE,ES-Generic,16,0,0,0.0,0.0,0.0
KE,Features,24,0,0,0.0,0.0,0.0
KE,ProductReview,55,22,18,58.8,0.0,0.0
KE,Review-variations,26,2,1,7.0,0.0,0.0
KE,Trust,4,0,0,0.0,0.0,0.0
KG,Competitors,2,0,0,0.0,0.0,0.0
KG,DE-Generic,2,1,1,3.0,0.0,0.0
KG,ES-Generic,0,0,0,0.0,0.0,0.0
KG,Features,1,0,0,0.0,0.0,0.0
KG,ProductReview,7,1,1,2.0,0.0,0.0
KG,Review-variations,0,0,0,0.0,0.0,0.0
KH,BR-PT-Generic,0,0,0,0.0,0.0,0.0
KH,BrandProtection,4,1,0,0.2,0.0,0.0
KH,Competitors,6,1,1,3.0,0.0,0.0
KH,DE-Generic,12,0,0,0.0,0.0,0.0
KH,ES-Generic,10,0,0,0.0,0.0,0.0
KH,Features,2,0,0,0.0,0.0,0.0
KH,ProductReview,2,1,1,5.0,0.0,0.0
KH,Review-variations,12,0,0,0.0,0.0,0.0
KH,Trust,7,0,0,0.0,0.0,0.0
KI,DE-Generic,0,0,0,0.0,0.0,0.0
KI,ES-Generic,0,0,0,0.0,0.0,0.0
KI,Features,0,0,0,0.0,0.0,0.0
KM,BR-PT-Generic,5,1,0,5.0,0.0,0.0
KM,ES-Generic,0,0,0,0.0,0.0,0.0
KN,BrandProtection,0,0,0,0.0,0.0,0.0
KN,DE-Generic,4,0,0,0.0,0.0,0.0
KN,ES-Generic,0,0,0,0.0,0.0,0.0
KN,Review-variations,1,0,0,0.0,0.0,0.0
KR,BR-PT-Generic,3,0,0,0.0,0.0,0.0
KR,BrandProtection,9,0,0,0.0,0.0,0.0
KR,Competitors,41,0,0,0.0,0.0,0.0
KR,DE-Generic,25,0,0,0.0,0.0,0.0
KR,ES-Generic,24,0,0,0.0,0.0,0.0
KR,Features,78,3,2,13.0,0.0,0.0
KR,ProductReview,138,32,22,68.0,4.0,75.0
KR,Review-variations,19,0,0,0.0,0.0,0.0
KR,Trust,27,0,0,0.0,0.0,0.0
KW,BR-PT-Generic,1,0,0,0.0,0.0,0.0
KW,BrandProtection,4,0,0,0.0,0.0,0.0
KW,Competitors,14,1,1,2.0,0.0,0.0
KW,DE-Generic,26,0,0,0.0,0.0,0.0
KW,ES-Generic,16,0,0,0.0,0.0,0.0
KW,Features,21,0,0,0.0,0.0,0.0
KW,ProductReview,29,7,5,22.5,0.0,0.0
KW,Review-variations,43,0,0,0.0,0.0,0.0
KW,Trust,11,0,0,0.0,0.0,0.0
KY,DE-Generic,0,0,0,0.0,0.0,0.0
KY,ES-Generic,1,0,0,0.0,0.0,0.0
KY,Review-variations,0,0,0,0.0,0.0,0.0
KZ,BrandProtection,1,0,0,0.0,0.0,0.0
KZ,Competitors,1,0,0,0.0,0.0,0.0
KZ,DE-Generic,5,0,0,0.0,0.0,0.0
KZ,ES-Generic,1,0,0,0.0,0.0,0.0
KZ,Features,0,0,0,0.0,0.0,0.0
KZ,ProductReview,3,1,1,1.5,0.0,0.0
KZ,Review-variations,1,0,0,0.0,0.0,0.0
KZ,Trust,5,0,0,0.0,0.0,0.0
LA,DE-Generic,0,0,0,0.0,0.0,0.0
LA,ES-Generic,0,0,0,0.0,0.0,0.0
LA,Features,0,0,0,0.0,0.0,0.0
LA,Review-variations,0,0,0,0.0,0.0,0.0
LB,BR-PT-Generic,1,0,0,0.0,0.0,0.0
LB,BrandProtection,20,1,0,0.2,0.0,0.0
LB,Competitors,28,2,2,6.5,0.0,0.0
LB,DE-Generic,42,0,0,0.0,0.0,0.0
LB,ES-Generic,17,0,0,0.0,0.0,0.0
LB,Features,28,2,2,10.0,1.0,30.0
LB,ProductReview,82,28,24,70.1,0.0,0.0
LB,Review-variations,59,1,1,3.0,0.0,0.0
LB,Trust,9,1,0,7.0,0.0,0.0
LC,BrandProtection,1,0,0,0.0,0.0,0.0
LC,DE-Generic,1,0,0,0.0,0.0,0.0
LC,ES-Generic,3,0,0,0.0,0.0,0.0
LC,ProductReview,1,0,0,0.0,0.0,0.0
LC,Review-variations,1,0,0,0.0,0.0,0.0
LI,DE-Generic,1,0,0,0.0,0.0,0.0
LI,ES-Generic,0,0,0,0.0,0.0,0.0
LI,Review-variations,0,0,0,0.0,0.0,0.0
LI,Trust,1,0,0,0.0,0.0,0.0
LK,BrandProtection,5,1,0,0.2,0.0,0.0
LK,Competitors,8,0,0,0.0,0.0,0.0
LK,DE-Generic,16,0,0,0.0,0.0,0.0
LK,ES-Generic,13,0,0,0.0,0.0,0.0
LK,Features,18,1,1,5.0,0.0,0.0
LK,ProductReview,79,23,15,56.4,0.0,0.0
LK,Review-variations,34,1,0,4.5,0.0,0.0
LK,Trust,7,0,0,0.0,0.0,0.0
LR,DE-Generic,0,0,0,0.0,0.0,0.0
LR,ES-Generic,0,0,0,0.0,0.0,0.0
LR,Features,2,1,1,5.0,0.0,0.0
LR,Review-variations,1,0,0,0.0,0.0,0.0
LS,DE-Generic,3,0,0,0.0,0.0,0.0
LS,ES-Generic,0,0,0,0.0,0.0,0.0
LS,Features,1,0,0,0.0,0.0,0.0
LS,ProductReview,1,0,0,0.0,0.0,0.0
LS,Review-variations,0,0,0,0.0,0.0,0.0
LT,BrandProtection,43,2,0,0.6,0.0,0.0
LT,Competitors,60,6,3,19.0,0.0,0.0
LT,DE-Generic,40,1,1,4.0,0.0,0.0
LT,ES-Generic,16,0,0,0.0,0.0,0.0
LT,Features,117,6,2,28.2,0.0,0.0
LT,ProductReview,195,43,32,103.0,0.0,0.0
LT,Review-variations,51,7,3,20.0,0.0,0.0
LT,Trust,19,1,1,4.0,0.0,0.0
LU,BR-PT-Generic,3,0,0,0.0,0.0,0.0
LU,BrandProtection,3,1,1,0.2,0.0,0.0
LU,Competitors,8,0,0,0.0,0.0,0.0
LU,DE-Generic,10,0,0,0.0,0.0,0.0
LU,ES-Generic,5,0,0,0.0,0.0,0.0
LU,Features,11,3,3,15.0,0.0,0.0
LU,ProductReview,9,4,3,10.1,0.0,0.0
LU,Review-variations,2,0,0,0.0,0.0,0.0
LU,Trust,0,0,0,0.0,0.0,0.0
LV,BR-PT-Generic,1,0,0,0.0,0.0,0.0
LV,BrandProtection,13,1,0,0.2,0.0,0.0
LV,Competitors,14,1,1,3.0,0.0,0.0
LV,DE-Generic,20,0,0,0.0,0.0,0.0
LV,ES-Generic,13,1,0,3.5,0.0,0.0
LV,Features,35,6,6,29.0,0.0,0.0
LV,ProductReview,99,24,19,61.5,0.0,0.0
LV,Review-variations,35,3,1,8.32,0.0,0.0
LV,Trust,2,0,0,0.0,0.0,0.0
LY,BrandProtection,1,0,0,0.0,0.0,0.0
LY,Competitors,2,0,0,0.0,0.0,0.0
LY,DE-Generic,2,0,0,0.0,0.0,0.0
LY,ES-Generic,4,1,1,3.52,0.0,0.0
LY,Features,0,0,0,0.0,0.0,0.0
LY,ProductReview,1,0,0,0.0,0.0,0.0
LY,Review-variations,0,0,0,0.0,0.0,0.0
LY,Trust,1,0,0,0.0,0.0,0.0
MA,BR-PT-Generic,41,1,1,5.0,0.0,0.0
MA,BrandProtection,63,1,1,0.2,0.0,0.0
MA,Competitors,117,3,3,9.0,0.0,0.0
MA,DE-Generic,122,4,3,11.37,0.0,0.0
MA,ES-Generic,97,4,3,11.02,0.0,0.0
MA,Features,274,21,16,109.0,0.0,0.0
MA,ProductReview,325,79,65,178.7,0.0,0.0
MA,Review-variations,150,5,4,17.5,0.0,0.0
MA,Trust,92,5,5,26.0,0.0,0.0
MC,BR-PT-Generic,0,0,0,0.0,0.0,0.0
MC,DE-Generic,0,0,0,0.0,0.0,0.0
MC,ES-Generic,1,0,0,0.0,0.0,0.0
MC,Features,2,0,0,0.0,0.0,0.0
MC,ProductReview,0,0,0,0.0,0.0,0.0
MC,Review-variations,1,0,0,0.0,0.0,0.0
MD,BR-PT-Generic,1,0,0,0.0,0.0,0.0
MD,BrandProtection,2,0,0,0.0,0.0,0.0
MD,Competitors,11,1,0,3.0,0.0,0.0
MD,DE-Generic,5,0,0,0.0,0.0,0.0
MD,ES-Generic,2,0,0,0.0,0.0,0.0
MD,Features,2,0,0,0.0,0.0,0.0
MD,ProductReview,19,2,1,3.5,0.0,0.0
MD,Review-variations,13,2,1,7.0,0.0,0.0
MD,Trust,3,0,0,0.0,0.0,0.0
ME,BR-PT-Generic,1,0,0,0.0,0.0,0.0
ME,BrandProtection,0,0,0,0.0,0.0,0.0
ME,DE-Generic,1,0,0,0.0,0.0,0.0
ME,ES-Generic,0,0,0,0.0,0.0,0.0
ME,Features,2,0,0,0.0,0.0,0.0
ME,ProductReview,1,1,1,2.0,0.0,0.0
ME,Review-variations,0,0,0,0.0,0.0,0.0
ME,Trust,0,0,0,0.0,0.0,0.0
MF,BrandProtection,1,0,0,0.0,0.0,0.0
MF,DE-Generic,0,0,0,0.0,0.0,0.0
MF,ES-Generic,1,0,0,0.0,0.0,0.0
MF,Features,0,0,0,0.0,0.0,0.0
MF,Review-variations,2,0,0,0.0,0.0,0.0
MG,BR-PT-Generic,4,0,0,0.0,0.0,0.0
MG,Competitors,1,0,0,0.0,0.0,0.0
MG,DE-Generic,3,1,1,3.0,0.0,0.0
MG,ES-Generic,7,0,0,0.0,0.0,0.0
MG,Features,0,0,0,0.0,0.0,0.0
MG,ProductReview,3,2,2,6.0,0.0,0.0
MG,Review-variations,0,0,0,0.0,0.0,0.0
MG,Trust,1,0,0,0.0,0.0,0.0
MK,BrandProtection,1,0,0,0.0,0.0,0.0
MK,Competitors,4,0,0,0.0,0.0,0.0
MK,DE-Generic,2,0,0,0.0,0.0,0.0
MK,ES-Generic,0,0,0,0.0,0.0,0.0
MK,Features,2,0,0,0.0,0.0,0.0
MK,ProductReview,7,2,1,4.6,0.0,0.0
MK,Review-variations,2,1,1,3.0,0.0,0.0
MK,Trust,0,0,0,0.0,0.0,0.0
ML,BR-PT-Generic,17,1,0,5.0,0.0,0.0
ML,Competitors,1,0,0,0.0,0.0,0.0
ML,DE-Generic,1,0,0,0.0,0.0,0.0
ML,ES-Generic,4,0,0,0.0,0.0,0.0
ML,Review-variations,0,0,0,0.0,0.0,0.0
MM,DE-Generic,0,0,0,0.0,0.0,0.0
MM,ES-Generic,0,0,0,0.0,0.0,0.0
MM,Features,0,0,0,0.0,0.0,0.0
MM,ProductReview,1,0,0,0.0,0.0,0.0
MM,Review-variations,3,1,0,3.0,0.0,0.0
MM,Trust,1,1,0,4.0,0.0,0.0
MN,Competitors,14,0,0,0.0,0.0,0.0
MN,DE-Generic,1,0,0,0.0,0.0,0.0
MN,ES-Generic,6,0,0,0.0,0.0,0.0
MN,Features,7,0,0,0.0,0.0,0.0
MN,ProductReview,29,6,4,11.6,0.0,0.0
MN,Review-variations,3,0,0,0.0,0.0,0.0
MN,Trust,2,0,0,0.0,0.0,0.0
MO,Competitors,1,0,0,0.0,0.0,0.0
MO,DE-Generic,0,0,0,0.0,0.0,0.0
MO,ES-Generic,0,0,0,0.0,0.0,0.0
MO,ProductReview,1,1,1,3.0,0.0,0.0
MO,Review-variations,0,0,0,0.0,0.0,0.0
MQ,BR-PT-Generic,7,0,0,0.0,0.0,0.0
MQ,BrandProtection,1,0,0,0.0,0.0,0.0
MQ,Competitors,2,1,1,2.5,0.0,0.0
MQ,DE-Generic,0,0,0,0.0,0.0,0.0
MQ,ES-Generic,13,0,0,0.0,0.0,0.0
MQ,Features,4,0,0,0.0,0.0,0.0
MQ,ProductReview,9,3,1,8.0,0.0,0.0
MQ,Review-variations,1,0,0,0.0,0.0,0.0
MQ,Trust,0,0,0,0.0,0.0,0.0
MR,BR-PT-Generic,3,0,0,0.0,0.0,0.0
MR,BrandProtection,0,0,0,0.0,0.0,0.0
MR,DE-Generic,2,0,0,0.0,0.0,0.0
MR,ES-Generic,3,0,0,0.0,0.0,0.0
MR,Features,0,0,0,0.0,0.0,0.0
MR,ProductReview,1,0,0,0.0,0.0,0.0
MT,BR-PT-Generic,0,0,0,0.0,0.0,0.0
MT,BrandProtection,2,0,0,0.0,0.0,0.0
MT,Competitors,8,0,0,0.0,0.0,0.0
MT,DE-Generic,5,0,0,0.0,0.0,0.0
MT,ES-Generic,4,0,0,0.0,0.0,0.0
MT,Features,12,1,1,5.0,0.0,0.0
MT,ProductReview,30,10,10,25.5,1.0,30.45
MT,Review-variations,8,2,2,5.5,0.0,0.0
MT,Trust,0,0,0,0.0,0.0,0.0
MU,BrandProtection,3,0,0,0.0,0.0,0.0
MU,Competitors,1,0,0,0.0,0.0,0.0
MU,DE-Generic,13,0,0,0.0,0.0,0.0
MU,ES-Generic,7,0,0,0.0,0.0,0.0
MU,Features,2,0,0,0.0,0.0,0.0
MU,ProductReview,5,1,1,2.5,0.0,0.0
MU,Review-variations,5,0,0,0.0,0.0,0.0
MU,Trust,1,0,0,0.0,0.0,0.0
MV,BrandProtection,2,0,0,0.0,0.0,0.0
MV,DE-Generic,0,0,0,0.0,0.0,0.0
MV,ES-Generic,0,0,0,0.0,0.0,0.0
MV,Features,2,0,0,0.0,0.0,0.0
MV,ProductReview,6,1,1,2.1,0.0,0.0
MV,Review-variations,2,0,0,0.0,0.0,0.0
MV,Trust,3,0,0,0.0,0.0,0.0
MW,Competitors,1,0,0,0.0,0.0,0.0
MW,DE-Generic,0,0,0,0.0,0.0,0.0
MW,ES-Generic,0,0,0,0.0,0.0,0.0
MW,Features,0,0,0,0.0,0.0,0.0
MX,BR-PT-Generic,552,13,3,64.0,0.0,0.0
MX,BrandProtection,103,3,3,0.7,0.0,0.0
MX,Competitors,314,11,6,34.5,0.0,0.0
MX,DE-Generic,112,0,0,0.0,0.0,0.0
MX,ES-Generic,957,117,77,450.84,1.0,15.0
MX,Features,226,19,10,91.0,0.0,0.0
MX,ProductReview,355,56,37,128.0,1.0,30.0
MX,Review-variations,140,11,8,30.5,0.0,0.0
MX,Trust,81,6,5,34.0,0.0,0.0
MY,BR-PT-Generic,2,0,0,0.0,0.0,0.0
MY,BrandProtection,21,0,0,0.0,0.0,0.0
MY,Competitors,75,2,1,6.0,0.0,0.0
MY,DE-Generic,65,0,0,0.0,0.0,0.0
MY,ES-Generic,44,1,1,3.52,0.0,0.0
MY,Features,146,7,4,36.0,0.0,0.0
MY,ProductReview,230,42,33,90.1,2.0,75.0
MY,Review-variations,76,5,2,15.14,0.0,0.0
MY,Trust,33,1,1,5.0,0.0,0.0
MZ,BR-PT-Generic,20,2,1,10.0,0.0,0.0
MZ,BrandProtection,2,0,0,0.0,0.0,0.0
MZ,DE-Generic,5,0,0,0.0,0.0,0.0
MZ,ES-Generic,6,0,0,0.0,0.0,0.0
MZ,Features,7,2,2,10.0,0.0,0.0
MZ,ProductReview,3,1,1,5.0,0.0,0.0
MZ,Review-variations,5,0,0,0.0,0.0,0.0
NC,BR-PT-Generic,4,0,0,0.0,0.0,0.0
NC,BrandProtection,1,0,0,0.0,0.0,0.0
NC,Competitors,1,0,0,0.0,0.0,0.0
NC,DE-Generic,0,0,0,0.0,0.0,0.0
NC,ES-Generic,1,0,0,0.0,0.0,0.0
NC,Features,1,0,0,0.0,0.0,0.0
NC,ProductReview,2,1,1,2.5,0.0,0.0
NC,Review-variations,9,0,0,0.0,0.0,0.0
NE,BR-PT-Generic,3,0,0,0.0,0.0,0.0
NE,BrandProtection,1,0,0,0.0,0.0,0.0
NE,DE-Generic,0,0,0,0.0,0.0,0.0
NE,Review-variations,3,0,0,0.0,0.0,0.0
NF,DE-Generic,0,0,0,0.0,0.0,0.0
NF,ES-Generic,0,0,0,0.0,0.0,0.0
NF,Features,2,0,0,0.0,0.0,0.0
NG,BR-PT-Generic,2,0,0,0.0,0.0,0.0
NG,BrandProtection,26,0,0,0.0,0.0,0.0
NG,Competitors,42,1,1,3.0,0.0,0.0
NG,DE-Generic,100,0,0,0.0,0.0,0.0
NG,ES-Generic,95,4,2,14.08,0.0,0.0
NG,Features,58,2,1,11.0,0.0,0.0
NG,ProductReview,108,10,3,24.7,0.0,0.0
NG,Review-variations,80,2,1,5.5,0.0,0.0
NG,Trust,24,1,1,5.0,0.0,0.0
NI,BR-PT-Generic,19,2,0,10.0,0.0,0.0
NI,Competitors,1,0,0,0.0,0.0,0.0
