Country Code,Campaign,Impressions,Clicks,Installs,Spend,Customers,Revenue
HU,Competitors,40,1,1,3.0,0.0,0.0
HU,Features,3,1,0,5.0,0.0,0.0
HU,ProductReview,52,14,10,36.1,0.0,0.0
HU,Review-variations,20,0,0,0.0,0.0,0.0
HU,Trust,9,2,2,8.0,0.0,0.0
ID,BrandProtection,5,1,1,0.2,0.0,0.0
ID,Competitors,7,0,0,0.0,0.0,0.0
ID,Features,18,0,0,0.0,0.0,0.0
ID,ProductReview,17,2,1,4.1,0.0,0.0
ID,Review-variations,15,0,0,0.0,0.0,0.0
ID,Trust,6,0,0,0.0,0.0,0.0
IE,BrandProtection,8,0,0,0.0,0.0,0.0
IE,Competitors,15,0,0,0.0,0.0,0.0
IE,Features,20,2,2,10.0,0.0,0.0
IE,ProductReview,33,4,3,11.2,0.0,0.0
IE,Review-variations,14,0,0,0.0,0.0,0.0
IE,Trust,2,0,0,0.0,0.0,0.0
IL,BrandProtection,20,0,0,0.0,0.0,0.0
IL,Competitors,61,4,3,11.5,0.0,0.0
IL,Features,29,2,1,10.0,0.0,0.0
IL,ProductReview,106,12,10,24.2,2.0,30.0
IL,Review-variations,23,0,0,0.0,0.0,0.0
IL,Trust,8,0,0,0.0,0.0,0.0
IM,Competitors,1,0,0,0.0,0.0,0.0
IM,ProductReview,0,0,0,0.0,0.0,0.0
IM,Review-variations,0,0,0,0.0,0.0,0.0
IN,BrandProtection,497,23,21,4.8,0.0,0.0
IN,Competitors,523,28,19,82.5,0.0,0.0
IN,Features,1477,82,62,385.1,0.0,0.0
IN,ProductReview,2136,476,368,1170.2,2.0,30.450000000000003
IN,Review-variations,1315,61,38,199.74,0.0,0.0
IN,Trust,205,3,3,15.0,0.0,0.0
IQ,Competitors,2,0,0,0.0,0.0,0.0
IQ,Features,9,0,0,0.0,0.0,0.0
IQ,ProductReview,13,0,0,0.0,0.0,0.0
IQ,Review-variations,5,0,0,0.0,0.0,0.0
IQ,Trust,0,0,0,0.0,0.0,0.0
IS,Features,2,0,0,0.0,0.0,0.0
IS,ProductReview,4,1,1,2.0,0.0,0.0
IS,Review-variations,4,0,0,0.0,0.0,0.0
IS,Trust,0,0,0,0.0,0.0,0.0
IT,BrandProtection,77,3,3,0.6000000000000001,0.0,0.0
IT,Competitors,144,9,4,24.5,0.0,0.0
IT,Features,113,6,4,30.5,0.0,0.0
IT,ProductReview,173,23,18,58.1,1.0,15.22
IT,Review-variations,109,5,4,16.32,0.0,0.0
IT,Trust,19,1,1,5.0,0.0,0.0
JM,BrandProtection,3,0,0,0.0,0.0,0.0
JM,Features,2,0,0,0.0,0.0,0.0
JM,ProductReview,16,1,1,2.0,0.0,0.0
JM,Review-variations,9,0,0,0.0,0.0,0.0
JO,BrandProtection,2,0,0,0.0,0.0,0.0
JO,Competitors,6,0,0,0.0,0.0,0.0
JO,Features,4,1,1,4.5,0.0,0.0
JO,ProductReview,12,3,2,9.0,0.0,0.0
JO,Review-variations,4,0,0,0.0,0.0,0.0
JP,BrandProtection,17,2,1,0.4,0.0,0.0
JP,Competitors,13,2,1,5.0,0.0,0.0
JP,Features,75,4,1,17.0,0.0,0.0
JP,ProductReview,100,13,7,33.5,0.0,0.0
JP,Review-variations,40,0,0,0.0,0.0,0.0
JP,Trust,11,0,0,0.0,0.0,0.0
KE,BrandProtection,4,0,0,0.0,0.0,0.0
KE,Competitors,2,0,0,0.0,0.0,0.0
KE,Features,6,0,0,0.0,0.0,0.0
KE,ProductReview,16,8,6,16.4,0.0,0.0
KE,Review-variations,12,0,0,0.0,0.0,0.0
KE,Trust,1,0,0,0.0,0.0,0.0
KG,ProductReview,1,1,1,2.0,0.0,0.0
KH,BrandProtection,3,1,0,0.2,0.0,0.0
KH,Features,1,0,0,0.0,0.0,0.0
KH,Review-variations,1,0,0,0.0,0.0,0.0
KI,Features,0,0,0,0.0,0.0,0.0
KR,BrandProtection,2,0,0,0.0,0.0,0.0
KR,Competitors,12,0,0,0.0,0.0,0.0
KR,Features,16,0,0,0.0,0.0,0.0
KR,ProductReview,24,9,7,18.7,2.0,30.0
KR,Review-variations,5,0,0,0.0,0.0,0.0
KR,Trust,4,0,0,0.0,0.0,0.0
KW,BrandProtection,0,0,0,0.0,0.0,0.0
KW,Competitors,1,0,0,0.0,0.0,0.0
KW,Features,12,0,0,0.0,0.0,0.0
KW,ProductReview,10,2,1,9.0,0.0,0.0
KW,Review-variations,15,0,0,0.0,0.0,0.0
KW,Trust,7,0,0,0.0,0.0,0.0
KZ,Features,0,0,0,0.0,0.0,0.0
KZ,Review-variations,0,0,0,0.0,0.0,0.0
LA,Features,0,0,0,0.0,0.0,0.0
LB,BrandProtection,5,0,0,0.0,0.0,0.0
LB,Competitors,10,1,1,3.5,0.0,0.0
LB,Features,4,0,0,0.0,0.0,0.0
LB,ProductReview,15,7,4,23.3,0.0,0.0
LB,Review-variations,13,0,0,0.0,0.0,0.0
LB,Trust,3,0,0,0.0,0.0,0.0
LC,BrandProtection,1,0,0,0.0,0.0,0.0
LK,BrandProtection,1,0,0,0.0,0.0,0.0
LK,Competitors,3,0,0,0.0,0.0,0.0
LK,Features,10,1,1,5.0,0.0,0.0
LK,ProductReview,25,7,6,15.9,0.0,0.0
LK,Review-variations,3,0,0,0.0,0.0,0.0
LK,Trust,1,0,0,0.0,0.0,0.0
LT,BrandProtection,16,1,0,0.3,0.0,0.0
LT,Competitors,18,3,1,10.0,0.0,0.0
LT,Features,44,1,0,5.0,0.0,0.0
LT,ProductReview,51,12,10,26.6,0.0,0.0
LT,Review-variations,14,1,1,5.0,0.0,0.0
LT,Trust,4,0,0,0.0,0.0,0.0
LU,BrandProtection,1,0,0,0.0,0.0,0.0
LU,Competitors,1,0,0,0.0,0.0,0.0
LU,Features,2,1,1,5.0,0.0,0.0
LU,ProductReview,4,1,1,2.0,0.0,0.0
LU,Review-variations,2,0,0,0.0,0.0,0.0
LU,Trust,0,0,0,0.0,0.0,0.0
LV,BrandProtection,4,1,0,0.2,0.0,0.0
LV,Competitors,1,0,0,0.0,0.0,0.0
LV,Features,15,2,2,9.0,0.0,0.0
LV,ProductReview,31,4,4,9.3,0.0,0.0
LV,Review-variations,15,2,0,5.82,0.0,0.0
LV,Trust,0,0,0,0.0,0.0,0.0
LY,Features,0,0,0,0.0,0.0,0.0
LY,ProductReview,1,0,0,0.0,0.0,0.0
MA,BrandProtection,14,0,0,0.0,0.0,0.0
MA,Competitors,24,0,0,0.0,0.0,0.0
MA,Features,80,4,3,20.0,0.0,0.0
MA,ProductReview,81,19,17,46.8,0.0,0.0
MA,Review-variations,51,3,2,9.0,0.0,0.0
MA,Trust,35,1,1,4.0,0.0,0.0
MC,Features,1,0,0,0.0,0.0,0.0
MD,ProductReview,1,0,0,0.0,0.0,0.0
MD,Review-variations,0,0,0,0.0,0.0,0.0
ME,BrandProtection,0,0,0,0.0,0.0,0.0
ME,Features,0,0,0,0.0,0.0,0.0
ME,ProductReview,1,1,1,2.0,0.0,0.0
ME,Review-variations,0,0,0,0.0,0.0,0.0
ME,Trust,0,0,0,0.0,0.0,0.0
MF,BrandProtection,1,0,0,0.0,0.0,0.0
MF,Features,0,0,0,0.0,0.0,0.0
MF,Review-variations,2,0,0,0.0,0.0,0.0
MG,Features,0,0,0,0.0,0.0,0.0
MG,ProductReview,3,2,2,6.0,0.0,0.0
MK,Competitors,2,0,0,0.0,0.0,0.0
MK,Features,0,0,0,0.0,0.0,0.0
MK,ProductReview,1,1,0,2.1,0.0,0.0
MK,Review-variations,0,0,0,0.0,0.0,0.0
MK,Trust,0,0,0,0.0,0.0,0.0
ML,Competitors,1,0,0,0.0,0.0,0.0
ML,Review-variations,0,0,0,0.0,0.0,0.0
MN,Competitors,4,0,0,0.0,0.0,0.0
MN,Features,4,0,0,0.0,0.0,0.0
MN,ProductReview,9,4,2,8.0,0.0,0.0
MN,Review-variations,1,0,0,0.0,0.0,0.0
MN,Trust,2,0,0,0.0,0.0,0.0
MQ,Features,3,0,0,0.0,0.0,0.0
MQ,ProductReview,2,1,1,2.0,0.0,0.0
MQ,Review-variations,0,0,0,0.0,0.0,0.0
MQ,Trust,0,0,0,0.0,0.0,0.0
MR,BrandProtection,0,0,0,0.0,0.0,0.0
MT,BrandProtection,1,0,0,0.0,0.0,0.0
MT,Competitors,1,0,0,0.0,0.0,0.0
MT,Features,1,0,0,0.0,0.0,0.0
MT,ProductReview,6,3,3,9.2,0.0,0.0
MT,Review-variations,2,1,1,3.0,0.0,0.0
MU,Review-variations,0,0,0,0.0,0.0,0.0
MV,Features,1,0,0,0.0,0.0,0.0
MV,ProductReview,3,1,1,2.1,0.0,0.0
MV,Review-variations,0,0,0,0.0,0.0,0.0
MX,BrandProtection,29,0,0,0.0,0.0,0.0
MX,Competitors,78,4,2,12.0,0.0,0.0
MX,Features,61,7,3,31.0,0.0,0.0
MX,ProductReview,102,13,9,30.5,0.0,0.0
MX,Review-variations,56,2,1,5.5,0.0,0.0
MX,Trust,14,0,0,0.0,0.0,0.0
MY,BrandProtection,1,0,0,0.0,0.0,0.0
MY,Competitors,10,1,1,3.0,0.0,0.0
MY,Features,58,4,2,21.0,0.0,0.0
MY,ProductReview,50,9,8,18.7,0.0,0.0
MY,Review-variations,38,4,1,11.64,0.0,0.0
MY,Trust,8,1,1,5.0,0.0,0.0
MZ,BrandProtection,2,0,0,0.0,0.0,0.0
MZ,Features,3,1,1,5.0,0.0,0.0
MZ,Review-variations,5,0,0,0.0,0.0,0.0
NC,BrandProtection,1,0,0,0.0,0.0,0.0
NC,Review-variations,8,0,0,0.0,0.0,0.0
NF,Features,0,0,0,0.0,0.0,0.0
NG,BrandProtection,7,0,0,0.0,0.0,0.0
NG,Competitors,2,0,0,0.0,0.0,0.0
NG,Features,13,2,1,11.0,0.0,0.0
NG,ProductReview,43,3,0,8.1,0.0,0.0
NG,Review-variations,31,1,1,2.5,0.0,0.0
NG,Trust,2,0,0,0.0,0.0,0.0
NI,Features,1,0,0,0.0,0.0,0.0
NI,Review-variations,0,0,0,0.0,0.0,0.0
NL,BrandProtection,71,1,1,0.2,0.0,0.0
NL,Competitors,194,7,6,20.5,1.0,15.23
NL,Features,121,2,2,9.5,0.0,0.0
NL,ProductReview,391,50,33,130.7,1.0,15.22
NL,Review-variations,285,6,3,15.82,0.0,0.0
NL,Trust,14,0,0,0.0,0.0,0.0
NO,BrandProtection,16,0,0,0.0,0.0,0.0
NO,Competitors,19,1,1,2.5,0.0,0.0
NO,Features,4,1,0,4.0,0.0,0.0
NO,ProductReview,39,7,5,14.4,0.0,0.0
NO,Review-variations,21,4,3,15.0,0.0,0.0
NO,Trust,4,0,0,0.0,0.0,0.0
NP,Competitors,1,0,0,0.0,0.0,0.0
NP,Features,0,0,0,0.0,0.0,0.0
NP,ProductReview,22,0,0,0.0,0.0,0.0
NP,Review-variations,0,0,0,0.0,0.0,0.0
NP,Trust,0,0,0,0.0,0.0,0.0
NZ,BrandProtection,13,0,0,0.0,0.0,0.0
NZ,Competitors,19,1,1,5.0,0.0,0.0
NZ,Features,18,1,0,5.0,0.0,0.0
NZ,ProductReview,82,20,14,43.7,0.0,0.0
NZ,Review-variations,36,1,1,2.5,0.0,0.0
NZ,Trust,6,0,0,0.0,0.0,0.0
OM,BrandProtection,2,0,0,0.0,0.0,0.0
OM,Competitors,2,0,0,0.0,0.0,0.0
OM,Features,2,0,0,0.0,0.0,0.0
OM,ProductReview,0,0,0,0.0,0.0,0.0
OM,Review-variations,10,0,0,0.0,0.0,0.0
OM,Trust,1,0,0,0.0,0.0,0.0
PA,Competitors,3,0,0,0.0,0.0,0.0
PA,Features,7,1,0,4.0,0.0,0.0
PA,ProductReview,3,0,0,0.0,0.0,0.0
PA,Review-variations,7,0,0,0.0,0.0,0.0
PA,Trust,1,0,0,0.0,0.0,0.0
